PersonnelID,Crash ID,Gender,Age Group,Road User
10634,20162226,Undetermined,Undetermined,Undetermined
10635,20165118,Male,17_to_25,Driver
10636,20165065,Male,40_to_64,Pedestrian
10637,20161208,Male,26_to_39,Driver
10638,20162033,Undetermined,Undetermined,Undetermined
10639,20167036,Male,17_to_25,Passenger
10640,20163167,Male,40_to_64,Motorcycle rider
10641,20161125,Male,40_to_64,Pedestrian
10642,20163031,Male,75_or_older,Driver
10643,20161283,Male,17_to_25,Passenger
10644,20162074,Undetermined,Undetermined,Undetermined
10645,20161229,Male,75_or_older,Passenger
10646,20161229,Male,40_to_64,Driver
10647,20163130,Male,75_or_older,Driver
10648,20163012,Male,17_to_25,Motorcycle rider
10649,20164070,Male,40_to_64,Driver
10650,20163124,Male,40_to_64,Driver
10651,20162268,Undetermined,Undetermined,Undetermined
10652,20162075,Undetermined,Undetermined,Undetermined
10653,20161072,Male,40_to_64,Driver
10654,20162139,Undetermined,Undetermined,Undetermined
10655,20165072,Male,40_to_64,Driver
10656,20162126,Undetermined,Undetermined,Undetermined
10657,20165096,Female,26_to_39,Driver
10658,20165096,Male,17_to_25,Driver
10659,20165074,Male,26_to_39,Passenger
10660,20161132,Male,40_to_64,Motorcycle rider
10661,20162272,Undetermined,Undetermined,Undetermined
10662,20163156,Male,26_to_39,Motorcycle rider
10663,20163193,Male,75_or_older,Passenger
10664,20162106,Undetermined,Undetermined,Undetermined
10665,20163214,Male,26_to_39,Driver
10666,20167032,Male,17_to_25,Motorcycle rider
10667,20163069,Male,40_to_64,Driver
10668,20157024,Male,40_to_64,Driver
10669,20155018,Male,40_to_64,Passenger
10670,20157016,Female,26_to_39,Pedestrian
10671,20158007,Female,65_to_74,Driver
10672,20151041,Female,0_to_16,Passenger
10673,20154091,Male,40_to_64,Driver
10674,20153188,Male,40_to_64,Motorcycle rider
10675,20151162,Male,40_to_64,Driver
10676,20155139,Male,26_to_39,Driver
10677,20153110,Male,40_to_64,Pedal cyclist
10678,201550039,Female,0_to_16,Passenger
10679,20151205,Male,40_to_64,Driver
10680,20154085,Male,40_to_64,Driver
10681,20152148,Male,17_to_25,Driver
10682,20158009,Male,40_to_64,Driver
10683,20151103,Male,26_to_39,Driver
10684,20153148,Male,75_or_older,Driver
10685,20152011,Male,26_to_39,Driver
10686,20151120,Female,75_or_older,Driver
10687,20153141,Male,17_to_25,Driver
10688,20151292,Male,17_to_25,Passenger
10689,20157019,Male,26_to_39,Driver
10690,20157019,Male,40_to_64,Passenger
10691,20157019,Female,17_to_25,Passenger
10692,20151051,Male,40_to_64,Motorcycle rider
10693,20153138,Male,26_to_39,Motorcycle rider
10694,20151316,Female,26_to_39,Driver
10695,20153169,Male,40_to_64,Driver
10696,20152225,Male,40_to_64,Passenger
10697,20151094,Female,75_or_older,Pedestrian
10698,20155021,Female,0_to_16,Passenger
10699,20153042,Male,26_to_39,Driver
10700,20152185,Female,75_or_older,Driver
10701,20152185,Female,0_to_16,Passenger
10702,20151192,Male,26_to_39,Pedestrian
10703,20155081,Male,26_to_39,Pedestrian
10704,20152191,Male,17_to_25,Driver
10705,20155009,Male,40_to_64,Pedal cyclist
10706,20151141,Male,17_to_25,Passenger
10707,20151141,Male,17_to_25,Driver
10708,20155035,Male,40_to_64,Motorcycle rider
10709,20151282,Male,75_or_older,Motorcycle rider
10710,20151154,Female,40_to_64,Motorcycle rider
10711,20152220,Female,40_to_64,Driver
10712,20152220,Female,40_to_64,Passenger
10713,20152090,Female,40_to_64,Driver
10714,20152104,Female,75_or_older,Passenger
10715,20155103,Female,65_to_74,Passenger
10716,20151008,Male,26_to_39,Driver
10717,20155045,Male,26_to_39,Driver
10718,20152088,Female,17_to_25,Passenger
10719,20153121,Male,26_to_39,Driver
10720,20158013,Female,75_or_older,Passenger
10721,20158013,Male,75_or_older,Driver
10722,20151021,Male,40_to_64,Motorcycle rider
10723,20153155,Male,26_to_39,Motorcycle rider
10724,20152139,Male,17_to_25,Pedal cyclist
10725,20154012,Male,65_to_74,Pedestrian
10726,20151216,Male,17_to_25,Driver
10727,20152023,Male,17_to_25,Passenger
10728,20151002,Male,40_to_64,Pedestrian
10729,20157011,Male,26_to_39,Pedestrian
10730,20152096,Male,17_to_25,Driver
10731,20152163,Male,65_to_74,Driver
10732,20155116,Male,0_to_16,Motorcycle rider
10733,20153194,Male,40_to_64,Motorcycle rider
10734,20151028,Female,65_to_74,Driver
10735,20151017,Female,26_to_39,Driver
10736,20153108,Male,40_to_64,Driver
10737,20151054,Male,26_to_39,Motorcycle rider
10738,20152105,Male,0_to_16,Passenger
10739,20152105,Male,17_to_25,Driver
10740,20155034,Male,40_to_64,Motorcycle rider
10741,20151033,Male,40_to_64,Pedestrian
10742,20155102,Male,26_to_39,Motorcycle rider
10743,20151104,Male,17_to_25,Pedal cyclist
10744,20157017,Female,40_to_64,Passenger
10745,20153128,Female,26_to_39,Pedestrian
10746,20154013,Male,40_to_64,Driver
10747,20154073,Female,65_to_74,Driver
10748,20151254,Male,40_to_64,Driver
10749,20156008,Female,17_to_25,Driver
10750,20153099,Male,40_to_64,Passenger
10751,20155080,Male,26_to_39,Driver
10752,20151039,Male,75_or_older,Pedestrian
10753,20155011,Male,40_to_64,Motorcycle rider
10754,20151199,Female,40_to_64,Driver
10755,20152146,Male,26_to_39,Motorcycle rider
10756,20152022,Male,26_to_39,Motorcycle rider
10757,20156025,Male,26_to_39,Driver
10758,20151145,Male,40_to_64,Motorcycle rider
10759,20151241,Male,26_to_39,Driver
10760,20155044,Male,17_to_25,Passenger
10761,20155044,Female,17_to_25,Passenger
10762,20154019,Male,40_to_64,Driver
10763,20153009,Male,65_to_74,Driver
10764,20153105,Female,65_to_74,Driver
10765,20151224,Male,65_to_74,Motorcycle rider
10766,20153045,Male,75_or_older,Driver
10767,20153078,Male,65_to_74,Driver
10768,20154054,Male,40_to_64,Driver
10769,20151097,Male,75_or_older,Driver
10770,20152061,Female,17_to_25,Driver
10771,20151013,Female,26_to_39,Driver
10772,20151275,Female,40_to_64,Passenger
10773,20151275,Female,17_to_25,Driver
10774,20152168,Male,26_to_39,Driver
10775,20155058,Female,26_to_39,Driver
10776,20151004,Male,75_or_older,Pedestrian
10777,20154020,Female,26_to_39,Pedestrian
10778,20151206,Male,75_or_older,Pedestrian
10779,20154096,Male,65_to_74,Driver
10780,20155004,Female,26_to_39,Passenger
10781,20155004,Male,17_to_25,Driver
10782,20152172,Male,0_to_16,Passenger
10783,20152080,Male,40_to_64,Pedal cyclist
10784,20152044,Female,40_to_64,Driver
10785,20152095,Male,26_to_39,Driver
10786,20155121,Female,26_to_39,Passenger
10787,20153140,Male,40_to_64,Driver
10788,20153098,Female,26_to_39,Passenger
10789,20155063,Female,40_to_64,Pedestrian
10790,20153167,Female,40_to_64,Passenger
10791,20155024,Female,40_to_64,Pedestrian
10792,20153018,Male,40_to_64,Driver
10793,20151197,Female,40_to_64,Driver
10794,20154040,Female,75_or_older,Pedestrian
10795,20151010,Male,65_to_74,Driver
10796,20151010,Female,75_or_older,Passenger
10797,20151044,Female,65_to_74,Pedestrian
10798,20151304,Female,65_to_74,Driver
10799,20155003,Female,17_to_25,Motorcycle pillion passenger
10800,20153132,Female,26_to_39,Pedestrian
10801,20152136,Male,17_to_25,Driver
10802,20152230,Male,17_to_25,Passenger
10803,20153133,Female,17_to_25,Passenger
10804,20151185,Male,40_to_64,Driver
10805,20151066,Male,40_to_64,Driver
10806,20153069,Male,26_to_39,Driver
10807,20155112,Female,17_to_25,Driver
10808,20153100,Male,75_or_older,Pedestrian
10809,20155006,Male,26_to_39,Passenger
10810,20154084,Male,40_to_64,Motorcycle rider
10811,20152194,Male,40_to_64,Pedal cyclist
10812,20158008,Male,65_to_74,Motorcycle rider
10813,20152210,Male,75_or_older,Pedestrian
10814,20152101,Female,26_to_39,Passenger
10815,20152091,Male,26_to_39,Driver
10816,20151226,Male,40_to_64,Pedestrian
10817,20151272,Male,65_to_74,Driver
10818,20152112,Male,26_to_39,Driver
10819,20154081,Male,40_to_64,Pedal cyclist
10820,20153073,Male,26_to_39,Motorcycle rider
10821,20154007,Male,17_to_25,Driver
10822,20152202,Female,17_to_25,Driver
10823,20155071,Male,26_to_39,Driver
10824,20151136,Male,26_to_39,Motorcycle rider
10825,20153217,Male,40_to_64,Pedestrian
10826,20155140,Male,40_to_64,Passenger
10827,20151252,Male,17_to_25,Driver
10828,20151123,Male,40_to_64,Driver
10829,20157005,Male,65_to_74,Driver
10830,20151179,Female,65_to_74,Motorcycle rider
10831,20151011,Male,65_to_74,Driver
10832,20156021,Male,75_or_older,Driver
10833,20152052,Female,17_to_25,Driver
10834,20151311,Male,26_to_39,Pedestrian
10835,20151220,Female,75_or_older,Passenger
10836,20151223,Male,0_to_16,Motorcycle rider
10837,20151191,Male,17_to_25,Driver
10838,20153184,Male,75_or_older,Passenger
10839,20153184,Female,75_or_older,Passenger
10840,20153184,Male,40_to_64,Driver
10841,20153011,Female,40_to_64,Motorcycle rider
10842,20153066,Male,17_to_25,Motorcycle rider
10843,20151258,Male,65_to_74,Motorcycle rider
10844,20152012,Male,40_to_64,Motorcycle rider
10845,20151172,Male,17_to_25,Driver
10846,20151200,Male,26_to_39,Motorcycle rider
10847,20153088,Male,40_to_64,Motorcycle rider
10848,20152170,Male,26_to_39,Motorcycle rider
10849,20151261,Male,40_to_64,Motorcycle rider
10850,20153177,Male,26_to_39,Driver
10851,20155026,Male,40_to_64,Driver
10852,20153129,Male,75_or_older,Driver
10853,20151048,Male,17_to_25,Driver
10854,20153213,Male,26_to_39,Motorcycle rider
10855,20151142,Male,26_to_39,Driver
10856,20153024,Male,65_to_74,Driver
10857,20151122,Female,40_to_64,Driver
10858,20154006,Female,26_to_39,Driver
10859,20152203,Male,26_to_39,Driver
10860,20151042,Male,17_to_25,Motorcycle rider
10861,20153191,Male,75_or_older,Driver
10862,20153126,Male,40_to_64,Driver
10863,20151055,Male,40_to_64,Motorcycle rider
10864,20153041,Male,75_or_older,Pedestrian
10865,20152067,Female,75_or_older,Driver
10866,20154082,Female,40_to_64,Driver
10867,20154049,Female,75_or_older,Driver
10868,20155029,Male,40_to_64,Pedestrian
10869,20152142,Male,40_to_64,Driver
10870,20153055,Male,75_or_older,Pedestrian
10871,20151080,Male,26_to_39,Passenger
10872,20151080,Female,26_to_39,Driver
10873,20154066,Male,40_to_64,Driver
10874,20153187,Male,26_to_39,Driver
10875,20155114,Male,17_to_25,Passenger
10876,20151117,Female,65_to_74,Passenger
10877,20151117,Male,75_or_older,Driver
10878,20151001,Female,65_to_74,Pedestrian
10879,20156010,Male,40_to_64,Driver
10880,20152053,Male,75_or_older,Driver
10881,20152043,Male,40_to_64,Driver
10882,20156024,Female,26_to_39,Passenger
10883,20152115,Male,40_to_64,Motorcycle rider
10884,20155008,Female,65_to_74,Passenger
10885,20155008,Male,40_to_64,Driver
10886,20155076,Female,75_or_older,Passenger
10887,20156026,Male,40_to_64,Driver
10888,20155130,Male,26_to_39,Driver
10889,20152214,Male,75_or_older,Passenger
10890,20154071,Male,65_to_74,Pedestrian
10891,20154032,Female,40_to_64,Pedestrian
10892,20155086,Male,40_to_64,Driver
10893,20152083,Male,17_to_25,Driver
10894,20153082,Male,26_to_39,Driver
10895,20155097,Female,40_to_64,Driver
10896,20157003,Male,17_to_25,Passenger
10897,20152120,Male,26_to_39,Driver
10898,20154083,Male,17_to_25,Motorcycle rider
10899,20154056,Male,40_to_64,Pedal cyclist
10900,20151268,Male,40_to_64,Pedal cyclist
10901,20153122,Male,65_to_74,Passenger
10902,20153122,Female,65_to_74,Driver
10903,20154053,Male,17_to_25,Motorcycle rider
10904,20152008,Male,26_to_39,Driver
10905,20153143,Male,65_to_74,Driver
10906,20151195,Male,40_to_64,Pedestrian
10907,20153165,Male,40_to_64,Motorcycle rider
10908,20151159,Male,65_to_74,Driver
10909,20151159,Female,65_to_74,Passenger
10910,20151159,Female,40_to_64,Motorcycle rider
10911,20151257,Male,40_to_64,Driver
10912,20157023,Male,26_to_39,Passenger
10913,20151126,Male,40_to_64,Driver
10914,20151022,Male,40_to_64,Motorcycle rider
10915,20153061,Male,17_to_25,Driver
10916,20152049,Female,75_or_older,Pedestrian
10917,20155053,Male,26_to_39,Driver
10918,20152204,Male,26_to_39,Motorcycle rider
10919,20151064,Male,40_to_64,Motorcycle rider
10920,20153063,Female,26_to_39,Driver
10921,20151228,Male,26_to_39,Pedestrian
10922,20154065,Male,17_to_25,Driver
10923,20153159,Male,75_or_older,Driver
10924,20154060,Male,26_to_39,Driver
10925,20151133,Male,40_to_64,Motorcycle rider
10926,20154027,Male,26_to_39,Driver
10927,20152114,Male,40_to_64,Motorcycle rider
10928,20156003,Male,17_to_25,Motorcycle rider
10929,20154075,Female,26_to_39,Passenger
10930,20154042,Male,40_to_64,Motorcycle rider
10931,20153168,Male,65_to_74,Motorcycle rider
10932,20154069,Female,75_or_older,Passenger
10933,20151302,Male,26_to_39,Driver
10934,20151061,Male,40_to_64,Driver
10935,20151293,Female,40_to_64,Passenger
10936,20151047,Female,40_to_64,Pedestrian
10937,20153185,Male,26_to_39,Driver
10938,20152215,Male,40_to_64,Passenger
10939,20153170,Male,40_to_64,Driver
10940,20155015,Female,40_to_64,Driver
10941,20152020,Male,40_to_64,Motorcycle rider
10942,20151079,Male,65_to_74,Driver
10943,20152179,Male,40_to_64,Pedal cyclist
10944,20153007,Female,17_to_25,Driver
10945,20152123,Female,40_to_64,Passenger
10946,20153087,Male,40_to_64,Driver
10947,20153081,Male,17_to_25,Motorcycle rider
10948,20152064,Female,26_to_39,Driver
10949,20152082,Male,75_or_older,Driver
10950,20152050,Male,40_to_64,Driver
10951,20153075,Male,40_to_64,Motorcycle rider
10952,20155137,Male,26_to_39,Motorcycle rider
10953,20151291,Male,40_to_64,Pedal cyclist
10954,20154088,Male,65_to_74,Pedestrian
10955,20152098,Male,26_to_39,Pedestrian
10956,20151108,Male,17_to_25,Driver
10957,20151089,Male,40_to_64,Driver
10958,20157032,Female,26_to_39,Passenger
10959,20151107,Male,65_to_74,Motorcycle rider
10960,20152027,Female,40_to_64,Passenger
10961,20154041,Male,17_to_25,Driver
10962,20153131,Male,17_to_25,Driver
10963,20153131,Male,40_to_64,Driver
10964,20154093,Male,75_or_older,Driver
10965,20156032,Female,65_to_74,Driver
10966,20152045,Female,0_to_16,Passenger
10967,20153205,Female,17_to_25,Passenger
10968,20153205,Male,26_to_39,Driver
10969,20153059,Male,40_to_64,Driver
10970,20152063,Female,40_to_64,Motorcycle rider
10971,20152138,Female,26_to_39,Driver
10972,20151147,Female,17_to_25,Driver
10973,20151321,Female,26_to_39,Driver
10974,20152069,Male,65_to_74,Driver
10975,20154031,Female,40_to_64,Pedal cyclist
10976,20155042,Male,40_to_64,Motorcycle rider
10977,20152165,Female,0_to_16,Pedestrian
10978,20151315,Female,17_to_25,Driver
10979,20151295,Male,26_to_39,Passenger
10980,20153017,Male,40_to_64,Passenger
10981,20152206,Male,65_to_74,Driver
10982,20151030,Male,40_to_64,Driver
10983,20152201,Male,26_to_39,Driver
10984,20153047,Male,17_to_25,Driver
10985,20155122,Male,65_to_74,Motorcycle rider
10986,20154080,Female,75_or_older,Driver
10987,20158004,Male,17_to_25,Driver
10988,20153004,Female,65_to_74,Passenger
10989,20153004,Male,75_or_older,Driver
10990,20153004,Female,75_or_older,Passenger
10991,20155117,Male,17_to_25,Passenger
10992,20157028,Male,17_to_25,Passenger
10993,20152149,Male,40_to_64,Passenger
10994,20151213,Female,40_to_64,Passenger
10995,20153189,Female,75_or_older,Driver
10996,20154089,Female,65_to_74,Driver
10997,20151016,Female,75_or_older,Passenger
10998,20151156,Female,65_to_74,Pedestrian
10999,20156011,Male,40_to_64,Driver
11000,20153029,Male,40_to_64,Driver
11001,20151046,Female,65_to_74,Passenger
11002,20151151,Male,65_to_74,Driver
11003,20155072,Male,17_to_25,Passenger
11004,20155072,Male,40_to_64,Driver
11005,20151155,Male,17_to_25,Motorcycle rider
11006,20153179,Male,17_to_25,Passenger
11007,20151116,Male,26_to_39,Driver
11008,20157021,Male,26_to_39,Driver
11009,20152007,Male,26_to_39,Driver
11010,20153204,Male,26_to_39,Motorcycle rider
11011,20152006,Male,17_to_25,Driver
11012,20151086,Male,40_to_64,Motorcycle rider
11013,20151299,Female,40_to_64,Driver
11014,20155030,Male,26_to_39,Driver
11015,20151140,Female,65_to_74,Passenger
11016,20151140,Male,65_to_74,Driver
11017,20155099,Male,26_to_39,Driver
11018,20156016,Male,17_to_25,Motorcycle rider
11019,20151229,Female,75_or_older,Passenger
11020,20153146,Male,17_to_25,Driver
11021,20158005,Male,40_to_64,Motorcycle rider
11022,20154014,Male,40_to_64,Driver
11023,20153153,Male,17_to_25,Motorcycle rider
11024,20155120,Male,40_to_64,Pedestrian
11025,20151222,Male,17_to_25,Passenger
11026,20155129,Male,26_to_39,Driver
11027,20151176,Male,75_or_older,Driver
11028,20152160,Male,26_to_39,Motorcycle rider
11029,20151286,Female,75_or_older,Pedestrian
11030,20153090,Male,40_to_64,Motorcycle rider
11031,20154034,Female,75_or_older,Pedestrian
11032,20152130,Female,40_to_64,Motorcycle rider
11033,20156001,Male,17_to_25,Motorcycle rider
11034,20155111,Male,40_to_64,Driver
11035,20153034,Male,65_to_74,Driver
11036,20152046,Female,75_or_older,Driver
11037,20153211,Male,0_to_16,Passenger
11038,20151250,Male,26_to_39,Driver
11039,20153093,Male,40_to_64,Driver
11040,20151087,Female,65_to_74,Pedestrian
11041,20153139,Male,75_or_older,Driver
11042,20155037,Male,40_to_64,Driver
11043,20155096,Male,0_to_16,Pedestrian
11044,20152161,Male,40_to_64,Driver
11045,20155106,Male,17_to_25,Passenger
11046,20152010,Male,40_to_64,Driver
11047,20155135,Female,0_to_16,Passenger
11048,20155135,Male,40_to_64,Driver
11049,20157026,Male,40_to_64,Driver
11050,20153113,Male,40_to_64,Driver
11051,20154074,Male,17_to_25,Passenger
11052,20153019,Male,40_to_64,Pedestrian
11053,20151307,Male,75_or_older,Pedal cyclist
11054,20151050,Male,40_to_64,Driver
11055,20152184,Male,40_to_64,Driver
11056,20151178,Male,40_to_64,Motorcycle rider
11057,20154094,Male,40_to_64,Driver
11058,20151263,Female,17_to_25,Driver
11059,20155043,Male,0_to_16,Pedestrian
11060,20151106,Female,40_to_64,Driver
11061,20154046,Male,40_to_64,Driver
11062,20153119,Male,0_to_16,Passenger
11063,20152137,Male,26_to_39,Driver
11064,20151233,Male,75_or_older,Driver
11065,20151166,Male,40_to_64,Driver
11066,20153044,Male,65_to_74,Driver
11067,20151317,Male,40_to_64,Driver
11068,20152113,Male,40_to_64,Driver
11069,20152119,Male,26_to_39,Motorcycle rider
11070,20153039,Female,40_to_64,Driver
11071,20156002,Female,17_to_25,Driver
11072,20152176,Male,40_to_64,Driver
11073,20152117,Male,26_to_39,Passenger
11074,20151027,Male,40_to_64,Pedestrian
11075,20151071,Male,65_to_74,Motorcycle rider
11076,20151318,Female,75_or_older,Pedestrian
11077,20151208,Male,40_to_64,Motorcycle rider
11078,20151308,Male,65_to_74,Driver
11079,20152181,Male,65_to_74,Pedestrian
11080,20154043,Male,75_or_older,Passenger
11081,20151325,Female,75_or_older,Pedestrian
11082,20152218,Female,0_to_16,Passenger
11083,20151323,Female,0_to_16,Passenger
11084,20155108,Male,26_to_39,Passenger
11085,20155108,Female,17_to_25,Driver
