Crash ID,Crash Type,Accident Type Dimension Index
20181045,Single,6705
20183134,Single,6706
20183145,Single,6707
20185008,Single,6708
20185005,Single,6709
20184008,Single,6710
20182163,Single,6711
20181324,Single,6712
20182037,Single,6713
20181070,Single,6714
20183200,Multiple,6715
20183102,Single,6716
20185048,Multiple,6717
20181156,Single,6718
20183010,Single,6719
20184047,Single,6720
20181234,Single,6721
20182095,Multiple,6722
20183046,Single,6723
20182020,Multiple,6724
20183081,Single,6725
20182146,Single,6726
20181271,Single,6727
20185104,Multiple,6728
20182090,Multiple,6729
20182009,Single,6730
20181310,Single,6731
20185007,Single,6732
20185052,Multiple,6733
20185049,Multiple,6734
20184048,Single,6735
20182099,Single,6736
20182136,Single,6737
20184044,Multiple,6738
20183219,Multiple,6739
20187031,Single,6740
20182056,Single,6741
20182063,Single,6742
20181205,Multiple,6743
20185041,Single,6744
20181171,Single,6745
20181190,Multiple,6746
20185032,Single,6747
20182158,Multiple,6748
20185044,Multiple,6749
20181325,Single,6750
20183178,Single,6751
20184057,Single,6752
20186006,Multiple,6753
20183179,Single,6754
20183023,Single,6755
20181071,Multiple,6756
20186003,Multiple,6757
20185111,Multiple,6758
20181076,Single,6759
20181033,Single,6760
20182029,Multiple,6761
20184073,Single,6762
20184017,Multiple,6763
20181187,Single,6764
20182072,Single,6765
20183062,Single,6766
20181168,Multiple,6767
20185001,Single,6768
20181265,Multiple,6769
20182040,Single,6770
20182075,Single,6771
20181209,Single,6772
20181053,Multiple,6773
20181042,Multiple,6774
20182166,Single,6775
20181179,Single,6776
20181244,Multiple,6777
20182161,Single,6778
20183207,Single,6779
20182186,Single,6780
20183172,Multiple,6781
20181194,Multiple,6782
20187022,Single,6783
20181129,Single,6784
20182041,Multiple,6785
20182191,Multiple,6786
20183031,Multiple,6787
20182192,Single,6788
20184028,Single,6789
20183101,Single,6790
20187027,Single,6791
20185031,Single,6792
20182084,Single,6793
20182100,Single,6794
20181292,Single,6795
20185106,Single,6796
20182132,Multiple,6797
20182148,Single,6798
20183012,Multiple,6799
20185095,Single,6800
20188004,Single,6801
20185094,Single,6802
20183007,Single,6803
20182079,Single,6804
20181144,Single,6805
20183194,Single,6806
20182044,Single,6807
20181067,Single,6808
20187005,Single,6809
20181211,Single,6810
20181138,Single,6811
20182026,Multiple,6812
20181213,Single,6813
20181162,Single,6814
20182102,Single,6815
20184051,Multiple,6816
20182152,Multiple,6817
20181206,Multiple,6818
20184062,Multiple,6819
20182129,Multiple,6820
20183129,Multiple,6821
20185092,Single,6822
20182031,Multiple,6823
20187017,Single,6824
20184067,Multiple,6825
20183151,Multiple,6826
20183057,Multiple,6827
20181024,Single,6828
20187004,Single,6829
20181048,Multiple,6830
20185004,Single,6831
20182119,Single,6832
20185091,Multiple,6833
20185029,Single,6834
20182120,Multiple,6835
20181010,Multiple,6836
20181284,Single,6837
20182164,Multiple,6838
20181026,Multiple,6839
20181185,Single,6840
20181225,Multiple,6841
20182092,Single,6842
20181176,Multiple,6843
20186002,Multiple,6844
20185079,Single,6845
20182167,Single,6846
20181093,Single,6847
20186017,Multiple,6848
20182149,Single,6849
20181257,Single,6850
20183211,Multiple,6851
20182176,Multiple,6852
20183054,Single,6853
20181082,Multiple,6854
20182069,Multiple,6855
20181275,Multiple,6856
20183168,Single,6857
20181250,Multiple,6858
20185050,Single,6859
20181085,Single,6860
20183120,Single,6861
20181009,Single,6862
20183133,Single,6863
20185140,Single,6864
20181184,Single,6865
20183050,Single,6866
20188006,Single,6867
20182130,Single,6868
20181130,Single,6869
20184074,Single,6870
20185062,Multiple,6871
20182118,Multiple,6872
20182177,Multiple,6873
20182021,Single,6874
20183208,Multiple,6875
20185070,Single,6876
20181298,Single,6877
20184053,Multiple,6878
20181046,Single,6879
20183011,Single,6880
20186015,Single,6881
20185034,Single,6882
20184015,Multiple,6883
20181201,Single,6884
20181120,Single,6885
20181323,Single,6886
20185056,Single,6887
20184042,Single,6888
20182111,Single,6889
20181124,Single,6890
20183075,Single,6891
20181241,Single,6892
20181236,Single,6893
20185043,Single,6894
20183156,Multiple,6895
20182080,Single,6896
20183215,Single,6897
20183026,Single,6898
20187024,Single,6899
20181058,Single,6900
20185028,Multiple,6901
20183201,Single,6902
20181140,Multiple,6903
20186020,Single,6904
20184013,Single,6905
20185098,Multiple,6906
20185103,Multiple,6907
20181215,Single,6908
20186007,Single,6909
20183044,Multiple,6910
20182068,Single,6911
20182038,Single,6912
20183001,Single,6913
20181290,Single,6914
20181142,Multiple,6915
20181151,Single,6916
20183128,Multiple,6917
20181135,Single,6918
20181282,Single,6919
20181145,Multiple,6920
20185046,Single,6921
20181099,Single,6922
20182088,Single,6923
20182142,Multiple,6924
20182135,Multiple,6925
20184058,Single,6926
20182012,Single,6927
20182082,Multiple,6928
20185021,Single,6929
20182160,Single,6930
20181023,Multiple,6931
20183110,Single,6932
20184007,Multiple,6933
20181035,Multiple,6934
20184059,Single,6935
20184056,Multiple,6936
20181247,Single,6937
20185078,Single,6938
20181066,Multiple,6939
20185020,Single,6940
20181128,Multiple,6941
20181127,Multiple,6942
20186023,Multiple,6943
20181008,Single,6944
20181288,Multiple,6945
20183173,Single,6946
20183117,Multiple,6947
20182078,Multiple,6948
20181158,Single,6949
20181227,Multiple,6950
20183144,Single,6951
20181064,Multiple,6952
20181006,Single,6953
20181150,Single,6954
20185119,Single,6955
20184033,Multiple,6956
20183131,Multiple,6957
20183100,Multiple,6958
20181113,Single,6959
20181207,Single,6960
20183068,Single,6961
20181318,Single,6962
201850039,Multiple,6963
20181246,Single,6964
20183084,Single,6965
20181122,Multiple,6966
20183090,Multiple,6967
20183213,Multiple,6968
20181125,Single,6969
20181279,Single,6970
20182018,Multiple,6971
20181183,Multiple,6972
20181169,Multiple,6973
20185010,Single,6974
20182125,Single,6975
20185127,Single,6976
20185027,Single,6977
20182096,Multiple,6978
20185145,Single,6979
20182137,Multiple,6980
20181055,Multiple,6981
20182172,Single,6982
20182193,Multiple,6983
20182025,Single,6984
20183078,Multiple,6985
20183052,Single,6986
20182036,Multiple,6987
20183115,Multiple,6988
20186009,Single,6989
20181005,Multiple,6990
20183137,Single,6991
20185051,Single,6992
20184072,Single,6993
20181104,Single,6994
20181121,Single,6995
20183155,Single,6996
20187019,Single,6997
20183218,Single,6998
20181021,Multiple,6999
20185126,Multiple,7000
20181294,Multiple,7001
20181210,Single,7002
20185022,Multiple,7003
20183190,Single,7004
20181060,Single,7005
20183157,Multiple,7006
20181295,Single,7007
20182046,Single,7008
20182188,Multiple,7009
20181228,Multiple,7010
20181095,Multiple,7011
20182030,Multiple,7012
20183060,Multiple,7013
20181075,Single,7014
20183162,Multiple,7015
20183063,Multiple,7016
20181044,Multiple,7017
20187034,Single,7018
20182190,Single,7019
20182180,Single,7020
20181029,Multiple,7021
20181137,Single,7022
20185093,Single,7023
20183206,Multiple,7024
20181197,Multiple,7025
20181270,Single,7026
20183035,Single,7027
20183069,Single,7028
20182131,Multiple,7029
20182087,Single,7030
20181311,Multiple,7031
20182060,Single,7032
20181103,Multiple,7033
20183142,Multiple,7034
20182156,Single,7035
20184034,Multiple,7036
20182003,Multiple,7037
20183080,Single,7038
20181222,Single,7039
20182196,Multiple,7040
20183136,Single,7041
20181011,Single,7042
20187014,Single,7043
20183209,Multiple,7044
20183099,Single,7045
20187039,Single,7046
20181293,Single,7047
20181136,Multiple,7048
20183049,Single,7049
20183067,Single,7050
20182109,Single,7051
20185142,Single,7052
20181003,Multiple,7053
20184022,Multiple,7054
20185024,Single,7055
20181050,Multiple,7056
20182183,Single,7057
20183017,Single,7058
20181032,Single,7059
20181196,Single,7060
20183123,Single,7061
20185115,Multiple,7062
20188003,Multiple,7063
20181054,Multiple,7064
20181111,Single,7065
20184065,Multiple,7066
20181240,Single,7067
20183040,Single,7068
20182127,Multiple,7069
20181182,Multiple,7070
20183127,Multiple,7071
20187013,Single,7072
20185025,Single,7073
20182165,Multiple,7074
20183132,Multiple,7075
20186024,Multiple,7076
20181277,Single,7077
20181259,Multiple,7078
20183143,Multiple,7079
20181146,Single,7080
20183175,Single,7081
20182098,Single,7082
20182124,Multiple,7083
20185116,Multiple,7084
20186004,Multiple,7085
20185058,Multiple,7086
20181189,Multiple,7087
20181285,Single,7088
20183061,Single,7089
20183185,Multiple,7090
20182010,Multiple,7091
20183167,Single,7092
20181131,Multiple,7093
20181202,Multiple,7094
20184014,Single,7095
20183114,Single,7096
20185038,Single,7097
20183165,Single,7098
20183205,Single,7099
20183184,Single,7100
20182008,Single,7101
20185033,Multiple,7102
20183018,Single,7103
20181163,Single,7104
20183148,Single,7105
20181147,Multiple,7106
20183088,Single,7107
20182070,Single,7108
20185011,Single,7109
20181052,Single,7110
20185087,Single,7111
20181115,Single,7112
20181089,Single,7113
20185006,Single,7114
20182065,Multiple,7115
20183112,Single,7116
20183095,Single,7117
20182033,Multiple,7118
20183214,Single,7119
20181157,Multiple,7120
20182005,Single,7121
20182153,Single,7122
20185118,Single,7123
20183212,Single,7124
20181204,Multiple,7125
20183083,Multiple,7126
20183158,Single,7127
20182086,Multiple,7128
20181073,Multiple,7129
20182117,Multiple,7130
20185045,Single,7131
20186029,Multiple,7132
20182014,Multiple,7133
20181256,Single,7134
20187033,Single,7135
20183051,Multiple,7136
20185112,Single,7137
20185075,Single,7138
20183199,Single,7139
20185018,Single,7140
20183104,Single,7141
20184006,Single,7142
20182076,Single,7143
20181299,Multiple,7144
20181319,Multiple,7145
20183109,Single,7146
20181043,Single,7147
20184071,Single,7148
20185054,Single,7149
20184049,Single,7150
20183086,Multiple,7151
20184020,Single,7152
20183093,Multiple,7153
20181313,Single,7154
20181287,Multiple,7155
20183021,Single,7156
20185065,Single,7157
20183196,Single,7158
20181297,Single,7159
20185014,Multiple,7160
20181220,Multiple,7161
20181037,Multiple,7162
20183008,Multiple,7163
20183015,Multiple,7164
20182145,Single,7165
20181291,Single,7166
20187016,Single,7167
20183113,Single,7168
20181161,Multiple,7169
20183036,Multiple,7170
20183024,Multiple,7171
20183202,Multiple,7172
20182047,Multiple,7173
20181119,Single,7174
20181300,Single,7175
20187010,Single,7176
20183111,Single,7177
20183028,Single,7178
20181289,Single,7179
20184036,Single,7180
20181283,Single,7181
20185131,Single,7182
20181280,Single,7183
201850059,Single,7184
20181083,Single,7185
20185128,Multiple,7186
20182201,Multiple,7187
20181274,Single,7188
20182032,Multiple,7189
20183013,Multiple,7190
20182074,Multiple,7191
20183204,Multiple,7192
20181268,Multiple,7193
20187042,Single,7194
20182105,Multiple,7195
20187035,Single,7196
20181281,Multiple,7197
20185125,Single,7198
20181041,Single,7199
20182053,Multiple,7200
20181106,Single,7201
20188002,Multiple,7202
20186027,Single,7203
20187025,Single,7204
20181266,Single,7205
20181312,Single,7206
20182151,Single,7207
20181084,Single,7208
20181080,Single,7209
20183217,Single,7210
20184029,Multiple,7211
20181192,Multiple,7212
20182114,Single,7213
20183138,Multiple,7214
20183182,Single,7215
20184012,Multiple,7216
20184052,Single,7217
20181193,Multiple,7218
20184054,Single,7219
20182050,Single,7220
20185074,Single,7221
20181101,Single,7222
20182077,Single,7223
20181314,Single,7224
20181260,Single,7225
20187002,Single,7226
20183027,Single,7227
20183108,Single,7228
20182045,Multiple,7229
20182173,Multiple,7230
20183180,Single,7231
20182182,Single,7232
20183195,Single,7233
20182024,Single,7234
20185144,Single,7235
20181014,Multiple,7236
20185012,Single,7237
20184060,Single,7238
20182015,Single,7239
20181239,Single,7240
20183033,Multiple,7241
20185129,Multiple,7242
20186005,Multiple,7243
20187038,Single,7244
20188008,Single,7245
20181154,Single,7246
20181216,Single,7247
20182175,Multiple,7248
20182179,Single,7249
20181117,Multiple,7250
20185120,Multiple,7251
20185013,Single,7252
20183073,Multiple,7253
20182062,Single,7254
20183166,Single,7255
20181134,Multiple,7256
20187037,Multiple,7257
20185086,Multiple,7258
20183193,Multiple,7259
20181278,Single,7260
20181245,Multiple,7261
20181180,Multiple,7262
20181027,Single,7263
20182128,Multiple,7264
20182144,Multiple,7265
20184037,Single,7266
20185123,Single,7267
20185135,Single,7268
20183153,Single,7269
20182108,Single,7270
20183221,Multiple,7271
20183003,Single,7272
20182042,Single,7273
20182051,Multiple,7274
20185109,Single,7275
20181317,Single,7276
20185080,Single,7277
20187041,Single,7278
20182001,Single,7279
20184045,Single,7280
20182150,Multiple,7281
20181167,Single,7282
20181020,Single,7283
20181081,Single,7284
20181109,Single,7285
20181069,Multiple,7286
20184003,Multiple,7287
20183186,Single,7288
20185102,Multiple,7289
20181186,Multiple,7290
20185082,Multiple,7291
20185026,Single,7292
20181100,Single,7293
20185141,Single,7294
20184032,Multiple,7295
20183183,Multiple,7296
20181143,Single,7297
20185064,Single,7298
20185063,Multiple,7299
20184019,Single,7300
20183176,Single,7301
20182058,Multiple,7302
20183130,Single,7303
20182197,Single,7304
20184026,Multiple,7305
20181087,Multiple,7306
20183041,Single,7307
20183047,Single,7308
20182011,Multiple,7309
20181088,Single,7310
20185066,Single,7311
20184046,Single,7312
20187020,Single,7313
20181249,Multiple,7314
20188009,Multiple,7315
20181301,Multiple,7316
20181248,Single,7317
20183197,Single,7318
20183016,Single,7319
20181172,Single,7320
20185117,Multiple,7321
20185047,Single,7322
20181040,Multiple,7323
20185136,Multiple,7324
20184069,Single,7325
20187011,Single,7326
20183135,Single,7327
20181238,Single,7328
20181132,Single,7329
20182048,Single,7330
20183002,Single,7331
20186016,Multiple,7332
20181307,Single,7333
20181321,Multiple,7334
20183042,Single,7335
20184068,Single,7336
20185017,Single,7337
20181047,Multiple,7338
20182104,Multiple,7339
20182140,Single,7340
20185042,Single,7341
20181061,Single,7342
20185040,Multiple,7343
20187023,Single,7344
20181063,Single,7345
20181007,Multiple,7346
20183006,Single,7347
20181065,Single,7348
20183222,Single,7349
20181102,Single,7350
20183098,Multiple,7351
20185019,Multiple,7352
20185023,Single,7353
20181141,Multiple,7354
20181208,Single,7355
20182052,Multiple,7356
20181068,Multiple,7357
20181199,Single,7358
20185039,Multiple,7359
20185073,Multiple,7360
20185077,Multiple,7361
20182006,Single,7362
20183177,Single,7363
20182112,Single,7364
20185059,Single,7365
20183058,Single,7366
20182067,Multiple,7367
20181074,Single,7368
20183198,Multiple,7369
20183107,Multiple,7370
20182174,Multiple,7371
20181224,Single,7372
20184018,Single,7373
20185030,Single,7374
20182054,Single,7375
20182091,Single,7376
20183174,Multiple,7377
20182039,Multiple,7378
20181164,Multiple,7379
20181251,Multiple,7380
20184075,Multiple,7381
20187012,Multiple,7382
20185061,Multiple,7383
20181034,Multiple,7384
20183164,Single,7385
20181174,Multiple,7386
20187015,Single,7387
20183014,Multiple,7388
20185107,Single,7389
20181160,Single,7390
20183122,Multiple,7391
20183106,Single,7392
20182057,Single,7393
20183030,Multiple,7394
20183005,Multiple,7395
20185105,Single,7396
20186031,Single,7397
20181173,Multiple,7398
20182169,Multiple,7399
20184070,Multiple,7400
20182085,Multiple,7401
20181212,Single,7402
20181316,Multiple,7403
20183032,Single,7404
20182061,Single,7405
20183170,Single,7406
20187008,Single,7407
20182138,Single,7408
20181139,Single,7409
20185069,Single,7410
20182162,Single,7411
20186014,Multiple,7412
20181219,Multiple,7413
20183097,Multiple,7414
20187018,Single,7415
20181223,Single,7416
20185088,Multiple,7417
20182115,Multiple,7418
20181078,Single,7419
20186008,Single,7420
20183064,Multiple,7421
20185110,Single,7422
20181098,Single,7423
20183169,Multiple,7424
20185071,Multiple,7425
20181094,Single,7426
20183163,Multiple,7427
20183079,Single,7428
20185137,Single,7429
20181181,Multiple,7430
20183119,Multiple,7431
20184040,Multiple,7432
20183220,Single,7433
20185060,Single,7434
20183150,Single,7435
20183181,Multiple,7436
20184023,Single,7437
20184004,Multiple,7438
20182034,Single,7439
20184039,Multiple,7440
20183009,Single,7441
20186013,Single,7442
20181175,Multiple,7443
20185072,Multiple,7444
20181133,Single,7445
20181091,Single,7446
20182122,Single,7447
20182089,Multiple,7448
20181229,Multiple,7449
20183071,Multiple,7450
20187040,Multiple,7451
20182126,Multiple,7452
20184041,Multiple,7453
20181152,Single,7454
20183152,Single,7455
20181030,Single,7456
20184066,Multiple,7457
20182016,Single,7458
20182064,Single,7459
20185099,Single,7460
20182121,Multiple,7461
20183074,Multiple,7462
20185143,Multiple,7463
20183223,Single,7464
20184021,Multiple,7465
20182007,Single,7466
20187021,Multiple,7467
20184011,Single,7468
20181315,Single,7469
20181230,Single,7470
20185121,Single,7471
20183146,Single,7472
20181153,Single,7473
20181019,Multiple,7474
